date,market,segment,source,campaign,impressions,clicks,page_visits,leads,registrations,opportunities,orders,spend,target_cpl
2023-12-01,Telangana,Paid Social,Facebook,TL_LG_11072023,1504716,4499.0,0.0,416.0,416.0,0.0,0.0,66787.09,1800.0
2024-01-01,All Markets,Demand Gen campaigns,Google,AM_DiscoveryRetargeting_15092023,3077968,124748.0,0.0,647.0,647.0,0.0,0.0,39656.02,500.0
2024-01-01,All Markets,Demand Gen campaigns,Google,AM_LG_Discovery_28042023,2197974,18849.0,0.0,231.73000000000002,231.73000000000002,0.0,0.0,65054.649999999994,500.0
2024-01-01,All Markets,Paid Social,Facebook,AM_LG_05122023,2733556,7482.0,0.0,652.0,652.0,0.0,0.0,130447.74,1400.0
2024-01-01,All Markets,Paid Social,Facebook,AM_LG_15122023,3655278,10523.0,0.0,977.0,977.0,0.0,0.0,217846.97,1800.0
2024-01-01,All Markets,Paid Social,Facebook,AM_LG_16012024,1422212,3515.0,0.0,363.0,363.0,0.0,0.0,102131.94,1800.0
2024-01-01,All Markets,Paid Social,Facebook,AM_LG_16122023,1095057,3645.0,0.0,413.0,413.0,0.0,0.0,117081.88,2000.0
2024-01-01,All Markets,Paid Social,Facebook,AM_LG_21092023,1843594,6219.0,0.0,613.0,613.0,0.0,0.0,149889.9,1600.0
2024-01-01,All Markets,Paid Social,Facebook,AM_LG_23012024,72464,168.0,0.0,23.0,23.0,0.0,0.0,7331.6,1800.0
2024-01-01,All Markets,Paid Social,Facebook,AM_LG_25012024,317240,1172.0,0.0,156.0,156.0,0.0,0.0,9380.01,1000.0
2024-01-01,All Markets,Search,Google,AM_BrandSearch_15112023,68036,2736.0,0.0,206.11,206.11,0.0,0.0,36668.44,1500.0
2024-01-01,All Markets,Search,Google,AM_GS_WebsiteKeywords_05122023,447906,6993.0,0.0,163.29000000000002,163.29000000000002,0.0,0.0,37758.090000000004,500.0
2024-01-01,All Markets,Search,Google,AM_LowIntentSearch_20092023,38192,1209.0,0.0,26.0,26.0,0.0,0.0,8594.84,250.0
2024-01-01,Delhi,Paid Social,Facebook,DL_LG_04082023,158723,353.0,0.0,19.0,19.0,0.0,0.0,9895.91,800.0
2024-01-01,Delhi,Paid Social,Facebook,DL_LG_08012023,37255,112.0,0.0,6.0,6.0,0.0,0.0,1746.3,2800.0
2024-01-01,Delhi,Paid Social,Facebook,DL_LG_16122023,4610659,10454.0,0.0,596.0,596.0,0.0,0.0,157871.93,2800.0
2024-01-01,Delhi,Paid Social,Facebook,DL_LG_18102023,397952,906.0,0.0,39.0,39.0,0.0,0.0,16883.11,1000.0
2024-01-01,Delhi,Paid Social,Facebook,DL_LG_27012024,73433,206.0,0.0,66.0,66.0,0.0,0.0,7228.570000000001,2600.0
2024-01-01,Gujarat,Paid Social,Facebook,GJ_LG_15012024,1796554,3416.0,0.0,158.0,158.0,0.0,0.0,42501.64,3000.0
2024-01-01,Gujarat,Paid Social,Facebook,GJ_LG_15122023,738456,1521.0,0.0,52.0,52.0,0.0,0.0,18936.760000000002,800.0
2024-01-01,Gujarat,Paid Social,Facebook,GJ_LG_20102023,1410323,3201.0,0.0,218.0,218.0,0.0,0.0,25814.659999999996,2200.0
2024-01-01,Gujarat,Paid Social,Facebook,GJ_LG_25072023,445277,1083.0,0.0,58.0,58.0,0.0,0.0,16166.519999999999,2600.0
2024-01-01,Gujarat,Paid Social,Facebook,GJ_LG_AudienceTest_16102023,2601291,4967.0,0.0,184.0,184.0,0.0,0.0,62414.33,3000.0
2024-01-01,Gujarat,Paid Social,Facebook,GJ_LG__AudienceTest_05092023,4720820,11914.0,0.0,478.0,478.0,0.0,0.0,137362.14,3000.0
2024-01-01,Karnataka,Paid Social,Facebook,KA_LG_16062023,201205,656.0,0.0,30.0,30.0,0.0,0.0,8622.35,800.0
2024-01-01,Karnataka,Paid Social,Facebook,KA_LG_18092023,699408,1543.0,0.0,110.0,110.0,0.0,0.0,32194.82,1600.0
2024-01-01,Karnataka,Paid Social,Facebook,KA_LG_24082023,2146584,8141.0,0.0,407.0,407.0,0.0,0.0,68758.84,2400.0
2024-01-01,Maharashtra,Paid Social,Facebook,MH_LG_03112023,3374672,9908.0,0.0,439.0,439.0,0.0,0.0,119838.37,800.0
2024-01-01,Maharashtra,Paid Social,Facebook,MH_LG_05102023,130819,649.0,0.0,39.0,39.0,0.0,0.0,7277.43,1200.0
2024-01-01,Maharashtra,Paid Social,Facebook,MH_LG_06112023,1419636,2748.0,0.0,119.0,119.0,0.0,0.0,29100.929999999997,4800.0
2024-01-01,Maharashtra,Paid Social,Facebook,MH_LG_10102023,1445877,6060.0,0.0,294.0,294.0,0.0,0.0,68991.2,1200.0
2024-01-01,Maharashtra,Paid Social,Facebook,MH_LG_11062023,626049,1204.0,0.0,81.0,81.0,0.0,0.0,18079.62,800.0
2024-01-01,Maharashtra,Paid Social,Facebook,MH_LG_15012024,1054532,2255.0,0.0,129.0,129.0,0.0,0.0,49149.009999999995,2000.0
2024-01-01,Maharashtra,Paid Social,Facebook,MH_LG_15122023,799700,1706.0,0.0,94.0,94.0,0.0,0.0,39528.45,2000.0
2024-01-01,Maharashtra,Paid Social,Facebook,MH_LG_17082023,856149,1797.0,0.0,78.0,78.0,0.0,0.0,39408.75,1400.0
2024-01-01,Maharashtra,Paid Social,Facebook,MH_LG_19072023,2864214,5379.0,0.0,318.0,318.0,0.0,0.0,144646.40000000002,800.0
2024-01-01,Maharashtra,Paid Social,Facebook,MH_LG_22012024,238927,354.0,0.0,22.0,22.0,0.0,0.0,13567.869999999999,600.0
2024-01-01,Maharashtra,Paid Social,Facebook,MH_LG_26102023,357376,1316.0,0.0,85.0,85.0,0.0,0.0,11561.82,800.0
2024-01-01,Maharashtra,Paid Social,Facebook,MH_LG_27012024,138397,499.0,0.0,30.0,30.0,0.0,0.0,8225.94,1200.0
2024-01-01,Maharashtra,Paid Social,Facebook,MH_LG_28112023,2691671,10001.0,0.0,607.0,607.0,0.0,0.0,108588.32999999999,1200.0
2024-01-01,Maharashtra,Paid Social,Facebook,MH_LG_29052023,406945,1368.0,0.0,88.0,88.0,0.0,0.0,31907.210000000003,2000.0
2024-01-01,Tamil Nadu,Demand Gen campaigns,Google,TN_Discovery_17-02-2023,11712250,98597.0,0.0,265.87,265.87,0.0,0.0,96283.17,250.0
2024-01-01,Tamil Nadu,Paid Social,Facebook,TN_LG_01062023,1913626,5596.0,0.0,299.0,299.0,0.0,0.0,62284.2,2000.0
2024-01-01,Tamil Nadu,Paid Social,Facebook,TN_LG_09082023,447110,829.0,0.0,46.0,46.0,0.0,0.0,10808.599999999999,800.0
2024-01-01,Tamil Nadu,Paid Social,Facebook,TN_LG_10102023,759735,1244.0,0.0,58.0,58.0,0.0,0.0,14336.27,400.0
2024-01-01,Tamil Nadu,Paid Social,Facebook,TN_LG_AudienceTest_08092023,232489,539.0,0.0,43.0,43.0,0.0,0.0,6930.59,600.0
2024-01-01,Telangana,Paid Social,Facebook,TL_LG_11072023,2012778,5570.0,0.0,402.0,402.0,0.0,0.0,79033.58,1800.0
2024-02-01,All Markets,Demand Gen campaigns,Google,AM_DiscoveryRetargeting_15092023,1406032,15286.0,0.0,258.71000000000004,258.71000000000004,0.0,0.0,87207.32999999999,500.0
2024-02-01,All Markets,Demand Gen campaigns,Google,AM_LG_Discovery_28042023,5477509,51526.0,0.0,292.2,292.2,0.0,0.0,102434.86,750.0
2024-02-01,All Markets,Paid Social,Facebook,AM_LG_05022024,64987,239.0,0.0,98.0,98.0,0.0,0.0,13897.11,400.0
2024-02-01,All Markets,Paid Social,Facebook,AM_LG_05122023,483463,2256.0,0.0,423.0,423.0,0.0,0.0,67480.35,1400.0
2024-02-01,All Markets,Paid Social,Facebook,AM_LG_10022024,1560190,2849.0,0.0,219.0,219.0,0.0,0.0,89185.87,600.0
2024-02-01,All Markets,Paid Social,Facebook,AM_LG_13022024,174145,567.0,0.0,77.0,77.0,0.0,0.0,14332.31,1400.0
2024-02-01,All Markets,Paid Social,Facebook,AM_LG_15122023,319087,1158.0,0.0,189.0,189.0,0.0,0.0,34563.78,1400.0
2024-02-01,All Markets,Paid Social,Facebook,AM_LG_16012024,2035750,4395.0,0.0,468.0,468.0,0.0,0.0,150912.22,1800.0
2024-02-01,All Markets,Paid Social,Facebook,AM_LG_21092023,3021336,8624.0,0.0,1005.0,1005.0,0.0,0.0,290020.35000000003,1600.0
2024-02-01,All Markets,Paid Social,Facebook,AM_LG_25012024,4605442,14643.0,0.0,1470.0,1470.0,0.0,0.0,178796.26,1600.0
2024-02-01,All Markets,Search,Google,AM_BrandSearch_15112023,183829,5054.0,0.0,293.65,293.65,0.0,0.0,61226.19,1500.0
2024-02-01,All Markets,Search,Google,AM_GS_WebsiteKeywords_05122023,590856,8113.0,0.0,224.67000000000002,224.67000000000002,0.0,0.0,57968.67,500.0
2024-02-01,All Markets,Search,Google,AM_LowIntentSearch_20092023,69152,1869.0,0.0,52.38,52.38,0.0,0.0,13975.73,250.0
2024-02-01,All Markets,Shopping,Google,AM_Shopping_22022024,2819,63.0,0.0,0.0,0.0,0.0,0.0,212.13,250.0
2024-02-01,Andhra Pradesh,Paid Social,Facebook,AP_LG_21072023,29001,59.0,0.0,6.0,6.0,0.0,0.0,2035.69,1200.0
2024-02-01,Delhi,Paid Social,Facebook,DL_LG_14022024,76961,202.0,0.0,26.0,26.0,0.0,0.0,5611.5,600.0
2024-02-01,Delhi,Paid Social,Facebook,DL_LG_16022024,491938,1195.0,0.0,101.0,101.0,0.0,0.0,35854.64,3400.0
2024-02-01,Delhi,Paid Social,Facebook,DL_LG_16122023,260559,651.0,0.0,84.0,84.0,0.0,0.0,16373.1,1200.0
2024-02-01,Delhi,Paid Social,Facebook,DL_LG_27012024,389059,973.0,0.0,153.0,153.0,0.0,0.0,20044.98,2600.0
2024-02-01,Gujarat,Paid Social,Facebook,GJ_LG_15012024,1547020,3338.0,0.0,174.0,174.0,0.0,0.0,48893.73,3000.0
2024-02-01,Gujarat,Paid Social,Facebook,GJ_LG_16022024,1002759,1923.0,0.0,134.0,134.0,0.0,0.0,39896.31,3000.0
2024-02-01,Gujarat,Paid Social,Facebook,GJ_LG_19022024,58657,249.0,0.0,21.0,21.0,0.0,0.0,4388.6900000000005,2000.0
2024-02-01,Gujarat,Paid Social,Facebook,GJ_LG_20102023,2191606,4553.0,0.0,241.0,241.0,0.0,0.0,35689.85,2200.0
2024-02-01,Gujarat,Paid Social,Facebook,GJ_LG_25072023,46073,110.0,0.0,6.0,6.0,0.0,0.0,2363.9900000000002,2600.0
2024-02-01,Gujarat,Paid Social,Facebook,GJ_LG__AudienceTest_05092023,793918,1799.0,0.0,106.0,106.0,0.0,0.0,27384.760000000002,3000.0
2024-02-01,Karnataka,Paid Social,Facebook,KA_LG_03072023,91477,241.0,0.0,22.0,22.0,0.0,0.0,5814.39,1200.0
2024-02-01,Karnataka,Paid Social,Facebook,KA_LG_15022024,83366,173.0,0.0,5.0,5.0,0.0,0.0,5820.04,600.0
2024-02-01,Karnataka,Paid Social,Facebook,KA_LG_16022024,117538,241.0,0.0,25.0,25.0,0.0,0.0,8427.55,1800.0
2024-02-01,Karnataka,Paid Social,Facebook,KA_LG_18092023,747219,1483.0,0.0,123.0,123.0,0.0,0.0,40795.72,1000.0
2024-02-01,Karnataka,Paid Social,Facebook,KA_LG_19022024,407122,1238.0,0.0,72.0,72.0,0.0,0.0,20808.43,1800.0
2024-02-01,Karnataka,Paid Social,Facebook,KA_LG_24082023,1825743,6255.0,0.0,268.0,268.0,0.0,0.0,57494.55,2400.0
2024-02-01,Maharashtra,Paid Social,Facebook,MH_LG_03112023,503418,1598.0,0.0,107.0,107.0,0.0,0.0,21710.32,800.0
2024-02-01,Maharashtra,Paid Social,Facebook,MH_LG_05102023,673705,1955.0,0.0,103.0,103.0,0.0,0.0,17570.97,1200.0
2024-02-01,Maharashtra,Paid Social,Facebook,MH_LG_06112023,367327,870.0,0.0,80.0,80.0,0.0,0.0,21136.29,4800.0
2024-02-01,Maharashtra,Paid Social,Facebook,MH_LG_10102023,2069386,5428.0,0.0,304.0,304.0,0.0,0.0,69777.87,1200.0
2024-02-01,Maharashtra,Paid Social,Facebook,MH_LG_11062023,626876,1271.0,0.0,96.0,96.0,0.0,0.0,21522.25,800.0
2024-02-01,Maharashtra,Paid Social,Facebook,MH_LG_14022024,4290,11.0,0.0,1.0,1.0,0.0,0.0,274.16999999999996,600.0
2024-02-01,Maharashtra,Paid Social,Facebook,MH_LG_15012024,986044,2591.0,0.0,160.0,160.0,0.0,0.0,77838.53,2000.0
2024-02-01,Maharashtra,Paid Social,Facebook,MH_LG_15022024,432415,711.0,0.0,38.0,38.0,0.0,0.0,26684.91,600.0
2024-02-01,Maharashtra,Paid Social,Facebook,MH_LG_19072023,1012156,1901.0,0.0,210.0,210.0,0.0,0.0,70865.88,800.0
2024-02-01,Maharashtra,Paid Social,Facebook,MH_LG_26102023,2608108,9450.0,0.0,722.0,722.0,0.0,0.0,96811.76,800.0
2024-02-01,Maharashtra,Paid Social,Facebook,MH_LG_27012024,1858466,5705.0,0.0,281.0,281.0,0.0,0.0,52193.47,1200.0
2024-02-01,Maharashtra,Paid Social,Facebook,MH_LG_28112023,1829666,5222.0,0.0,402.0,402.0,0.0,0.0,62868.01,600.0
2024-02-01,Tamil Nadu,Demand Gen campaigns,Google,TN_Discovery_17-02-2023,2297120,20221.0,0.0,54.61,54.61,0.0,0.0,18085.23,250.0
2024-02-01,Tamil Nadu,Paid Social,Facebook,TN_LG_01062023,613427,1801.0,0.0,120.0,120.0,0.0,0.0,32981.29,2000.0
2024-02-01,Tamil Nadu,Paid Social,Facebook,TN_LG_09082023,854983,1932.0,0.0,121.0,121.0,0.0,0.0,31424.049999999996,800.0
2024-02-01,Tamil Nadu,Paid Social,Facebook,TN_LG_10102023,707989,1249.0,0.0,96.0,96.0,0.0,0.0,18059.78,400.0
2024-02-01,Tamil Nadu,Paid Social,Facebook,TN_LG_AudienceTest_08092023,1429776,3542.0,0.0,176.0,176.0,0.0,0.0,50233.5,600.0
2024-02-01,Telangana,Paid Social,Facebook,TL_LG_11072023,2114967,6236.0,0.0,521.0,521.0,0.0,0.0,85467.87,1800.0
2024-03-01,All Markets,Demand Gen campaigns,Google,AM_DiscoveryRetargeting_15092023,166814,2966.0,0.0,34.22,34.22,0.0,0.0,9532.3,500.0
2024-03-01,All Markets,Demand Gen campaigns,Google,AM_LG_Discovery_28042023,852637,7357.0,0.0,42.11,42.11,0.0,0.0,13901.169999999998,500.0
2024-03-01,All Markets,Paid Social,Facebook,AM_LG_10022024,380062,638.0,0.0,42.0,42.0,0.0,0.0,18369.35,400.0
2024-03-01,All Markets,Paid Social,Facebook,AM_LG_15122023,34255,159.0,0.0,28.0,28.0,0.0,0.0,2341.43,1400.0
2024-03-01,All Markets,Paid Social,Facebook,AM_LG_16012024,363144,676.0,0.0,77.0,77.0,0.0,0.0,20790.15,1000.0
2024-03-01,All Markets,Paid Social,Facebook,AM_LG_21092023,533335,1651.0,0.0,193.0,193.0,0.0,0.0,51299.96000000001,3000.0
2024-03-01,All Markets,Paid Social,Facebook,AM_LG_25012024,831368,2704.0,0.0,326.0,326.0,0.0,0.0,30943.56,1000.0
2024-03-01,All Markets,Search,Google,AM_BrandSearch_15112023,36880,1235.0,0.0,75.36999999999999,75.36999999999999,0.0,0.0,13860.19,1500.0
2024-03-01,All Markets,Search,Google,AM_GS_WebsiteKeywords_05122023,96343,1702.0,0.0,48.65,48.65,0.0,0.0,14794.439999999999,500.0
2024-03-01,All Markets,Search,Google,AM_LowIntentSearch_20092023,13454,314.0,0.0,9.5,9.5,0.0,0.0,2114.88,250.0
2024-03-01,All Markets,Shopping,Google,AM_Shopping_22022024,4791,112.0,0.0,0.0,0.0,0.0,0.0,385.01,250.0
2024-03-01,Delhi,Paid Social,Facebook,DL_LG_14022024,3658,12.0,0.0,3.0,3.0,0.0,0.0,241.45000000000002,600.0
2024-03-01,Delhi,Paid Social,Facebook,DL_LG_16022024,108926,257.0,0.0,20.0,20.0,0.0,0.0,9192.92,3400.0
2024-03-01,Delhi,Paid Social,Facebook,DL_LG_16122023,66989,220.0,0.0,28.0,28.0,0.0,0.0,3505.48,1000.0
2024-03-01,Delhi,Paid Social,Facebook,DL_LG_18102023,35008,99.0,0.0,8.0,8.0,0.0,0.0,2330.51,1000.0
2024-03-01,Gujarat,Paid Social,Facebook,GJ_LG_16022024,357902,765.0,0.0,58.0,58.0,0.0,0.0,13412.210000000001,2400.0
2024-03-01,Karnataka,Paid Social,Facebook,KA_LG_18092023,20080,70.0,0.0,8.0,8.0,0.0,0.0,1174.3700000000001,1000.0
2024-03-01,Karnataka,Paid Social,Facebook,KA_LG_19022024,139445,416.0,0.0,25.0,25.0,0.0,0.0,7376.9,1800.0
2024-03-01,Karnataka,Paid Social,Facebook,KA_LG_24082023,318705,1105.0,0.0,91.0,91.0,0.0,0.0,13907.74,2400.0
2024-03-01,Maharashtra,Paid Social,Facebook,MH_LG_15022024,126954,206.0,0.0,5.0,5.0,0.0,0.0,7340.450000000001,600.0
2024-03-01,Maharashtra,Paid Social,Facebook,MH_LG_19072023,315982,527.0,0.0,49.0,49.0,0.0,0.0,18249.829999999998,800.0
2024-03-01,Maharashtra,Paid Social,Facebook,MH_LG_26102023,376870,1424.0,0.0,119.0,119.0,0.0,0.0,16537.11,800.0
2024-03-01,Maharashtra,Paid Social,Facebook,MH_LG_27012024,390124,1423.0,0.0,75.0,75.0,0.0,0.0,11681.65,1200.0
2024-03-01,Maharashtra,Paid Social,Facebook,MH_LG_27032024,2863,8.0,0.0,3.0,3.0,0.0,0.0,294.12,1400.0
2024-03-01,Maharashtra,Paid Social,Facebook,MH_LG_28032024,2946,4.0,0.0,0.0,0.0,0.0,0.0,298.22999999999996,1400.0
2024-03-01,Maharashtra,Paid Social,Facebook,MH_LG_29032024,2747,5.0,0.0,0.0,0.0,0.0,0.0,277.18,1400.0
2024-03-01,Tamil Nadu,Paid Social,Facebook,TN_LG_01062023,45605,231.0,0.0,19.0,19.0,0.0,0.0,2332.24,2000.0
2024-03-01,Tamil Nadu,Paid Social,Facebook,TN_LG_09082023,292928,567.0,0.0,25.0,25.0,0.0,0.0,11030.64,800.0
2024-03-01,Telangana,Paid Social,Facebook,TL_LG_11072023,274345,765.0,0.0,87.0,87.0,0.0,0.0,11071.61,1800.0
2024-04-01,All Markets,Demand Gen campaigns,Google,AM_DiscoveryRetargeting_15092023,16166,295.0,0.0,3.0,3.0,0.0,0.0,319.21000000000004,500.0
2024-04-01,All Markets,Demand Gen campaigns,Google,AM_LG_Discovery_28042023,34880,344.0,0.0,3.0,3.0,0.0,0.0,437.48,500.0
2024-04-01,All Markets,Paid Social,Facebook,AM_LG_15122023,6601,16.0,0.0,2.0,2.0,0.0,0.0,376.96999999999997,1400.0
2024-04-01,All Markets,Paid Social,Facebook,AM_LG_16012024,82128,352.0,0.0,63.0,63.0,0.0,0.0,4721.2300000000005,1000.0
2024-04-01,All Markets,Paid Social,Facebook,AM_LG_21092023,57627,517.0,0.0,119.0,119.0,0.0,0.0,5475.78,2200.0
2024-04-01,All Markets,Search,Google,AM_BrandSearch_15112023,1847,74.0,0.0,9.0,9.0,0.0,0.0,477.64,1500.0
2024-04-01,All Markets,Search,Google,AM_GS_WebsiteKeywords_05122023,4601,85.0,0.0,3.0,3.0,0.0,0.0,453.84000000000003,500.0
2024-04-01,All Markets,Search,Google,AM_LowIntentSearch_20092023,8454,102.0,0.0,4.0,4.0,0.0,0.0,360.27,250.0
2024-04-01,Delhi,Paid Social,Facebook,DL_LG_16122023,77351,278.0,0.0,57.0,57.0,0.0,0.0,3410.4700000000003,1000.0
2024-04-01,Delhi,Paid Social,Facebook,DL_LG_18102023,4395,8.0,0.0,0.0,0.0,0.0,0.0,278.78999999999996,1000.0
2024-04-01,Gujarat,Paid Social,Facebook,GJ_LG_16022024,8589,26.0,0.0,2.0,2.0,0.0,0.0,264.15,2400.0
2024-04-01,Karnataka,Paid Social,Facebook,KA_LG_18092023,128449,473.0,0.0,73.0,73.0,0.0,0.0,6112.620000000001,1000.0
2024-04-01,Karnataka,Paid Social,Facebook,KA_LG_24082023,37474,98.0,0.0,12.0,12.0,0.0,0.0,1181.75,2400.0
2024-04-01,Maharashtra,Paid Social,Facebook,MH_LG_19072023,102573,348.0,0.0,61.0,61.0,0.0,0.0,4884.27,800.0
2024-04-01,Maharashtra,Paid Social,Facebook,MH_LG_27012024,6587,22.0,0.0,1.0,1.0,0.0,0.0,313.99,1200.0
2024-04-01,Tamil Nadu,Paid Social,Facebook,TN_LG_01062023,8517,34.0,0.0,5.0,5.0,0.0,0.0,327.96,2000.0
2024-05-01,All Markets,Demand Gen campaigns,Google,AM_DiscoveryRetargeting_15092023,91991,1705.0,0.0,48.0,48.0,0.0,0.0,6216.57,500.0
2024-05-01,All Markets,Demand Gen campaigns,Google,AM_LG_Discovery_28042023,322339,3742.0,0.0,89.06,89.06,0.0,0.0,18283.07,1000.0
2024-05-01,All Markets,Paid Social,Facebook,AM_LG_14052024(A/BTESTING),82530,207.0,0.0,24.0,24.0,0.0,0.0,4172.71,400.0
2024-05-01,All Markets,Paid Social,Facebook,AM_LG_16012024,637760,1715.0,0.0,233.0,233.0,0.0,0.0,40860.59,1000.0
2024-05-01,All Markets,Paid Social,Facebook,AM_LG_21092023,559812,2459.0,0.0,373.0,373.0,0.0,0.0,50646.49,2200.0
2024-05-01,All Markets,Paid Social,Facebook,AM_LG_24052024(A/BTESTING),60951,105.0,0.0,23.0,23.0,0.0,0.0,3240.92,400.0
2024-05-01,All Markets,Paid Social,Facebook,AM_LG_25052024_SUBSEGMENTS,285372,1051.0,0.0,161.0,161.0,0.0,0.0,23112.550000000003,600.0
2024-05-01,All Markets,Paid Social,Facebook,AM_LG_30052024,93737,209.0,0.0,39.0,39.0,0.0,0.0,6372.05,2200.0
2024-05-01,All Markets,Search,Google,AM_BrandSearch_15112023,6323,575.0,0.0,100.0,100.0,0.0,0.0,12215.99,1500.0
2024-05-01,All Markets,Search,Google,AM_GS_WebsiteKeywords_05122023,35392,1057.0,0.0,56.45,56.45,0.0,0.0,12194.95,500.0
2024-05-01,All Markets,Search,Google,AM_LowIntentSearch_20092023,33305,749.0,0.0,26.5,26.5,0.0,0.0,6017.31,250.0
2024-05-01,All Markets,Video,Google,AM_BA_YTBoost_13102023,752577,1721.0,0.0,0.0,0.0,0.0,0.0,15034.51,250.0
2024-05-01,Delhi,Paid Social,Facebook,DL_LG_16122023,1421824,2573.0,0.0,255.0,255.0,0.0,0.0,50043.67,1000.0
2024-05-01,Gujarat,Paid Social,Facebook,GJ_LG__AudienceTest_05092023,1130062,3272.0,0.0,323.0,323.0,0.0,0.0,34755.53,3000.0
2024-05-01,Karnataka,Paid Social,Facebook,KA_LG_14052024,508386,1190.0,0.0,70.0,70.0,0.0,0.0,22079.559999999998,800.0
2024-05-01,Karnataka,Paid Social,Facebook,KA_LG_18092023,507789,1364.0,0.0,125.0,125.0,0.0,0.0,31411.940000000002,1000.0
2024-05-01,Maharashtra,Paid Social,Facebook,MH_LG_14052024,321049,658.0,0.0,73.0,73.0,0.0,0.0,16743.35,800.0
2024-05-01,Maharashtra,Paid Social,Facebook,MH_LG_19072023,976276,2066.0,0.0,238.0,238.0,0.0,0.0,49446.09,800.0
2024-05-01,Tamil Nadu,Paid Social,Facebook,TN_LG_10102023,177446,555.0,0.0,66.0,66.0,0.0,0.0,8396.99,400.0
2024-06-01,All Markets,Demand Gen campaigns,Google,AM_DiscoveryRetargeting_15092023,68859,1000.0,0.0,23.85,23.85,0.0,0.0,5910.93,500.0
2024-06-01,All Markets,Demand Gen campaigns,Google,AM_LG_Discovery_28042023,1778089,17918.0,0.0,214.41,214.41,0.0,0.0,69171.51000000001,1250.0
2024-06-01,All Markets,Paid Social,Facebook,AM_LG_03062024,209055,470.0,0.0,37.0,37.0,0.0,0.0,13655.93,1400.0
2024-06-01,All Markets,Paid Social,Facebook,AM_LG_04062024(A/BTESTING)_creative,3454022,5130.0,0.0,397.0,397.0,0.0,0.0,46401.14,400.0
2024-06-01,All Markets,Paid Social,Facebook,AM_LG_04062024_newcreatives,61747,96.0,0.0,2.0,2.0,0.0,0.0,2597.36,1600.0
2024-06-01,All Markets,Paid Social,Facebook,AM_LG_06062024,1193958,3445.0,0.0,209.0,209.0,0.0,0.0,41247.450000000004,1400.0
2024-06-01,All Markets,Paid Social,Facebook,AM_LG_15122023,2547976,6424.0,0.0,366.0,366.0,0.0,0.0,86449.03,4000.0
2024-06-01,All Markets,Paid Social,Facebook,AM_LG_16012024,379890,751.0,0.0,78.0,78.0,0.0,0.0,23003.94,1000.0
2024-06-01,All Markets,Paid Social,Facebook,AM_LG_18062024_SUBSEGMENTS,17162,39.0,0.0,1.0,1.0,0.0,0.0,1005.05,400.0
2024-06-01,All Markets,Paid Social,Facebook,AM_LG_20062024(A/BTESTING)_creative,322586,626.0,0.0,41.0,41.0,0.0,0.0,13214.58,600.0
2024-06-01,All Markets,Paid Social,Facebook,AM_LG_20062024_Allsegcreativetest,27741,45.0,0.0,1.0,1.0,0.0,0.0,2243.86,200.0
2024-06-01,All Markets,Paid Social,Facebook,AM_LG_21092023,1323619,4877.0,0.0,276.0,276.0,0.0,0.0,108846.04000000001,2200.0
2024-06-01,All Markets,Paid Social,Facebook,AM_LG_25052024_SUBSEGMENTS,2637013,7310.0,0.0,805.0,805.0,0.0,0.0,200005.49,400.0
2024-06-01,All Markets,Paid Social,Facebook,AM_LG_25062024_AllSUBSEGMENTS,6047,9.0,0.0,0.0,0.0,0.0,0.0,345.48999999999995,600.0
2024-06-01,All Markets,Paid Social,Facebook,AM_LG_30052024,3332518,7334.0,0.0,832.0,832.0,0.0,0.0,203092.33,2200.0
2024-06-01,All Markets,Paid Social,Facebook,AM_RG_06062024,96716,246.0,0.0,0.0,0.0,0.0,0.0,5217.39,1000.0
2024-06-01,All Markets,Search,Google,AM_BrandSearch_15112023,15045,2062.0,0.0,283.01,283.01,0.0,0.0,50009.54,2000.0
2024-06-01,All Markets,Search,Google,AM_GS_WebsiteKeywords_05122023,236161,4488.0,0.0,173.82,173.82,0.0,0.0,33933.16,500.0
2024-06-01,All Markets,Search,Google,AM_LowIntentSearch_20092023,33415,715.0,0.0,17.0,17.0,0.0,0.0,6179.49,250.0
2024-06-01,Andhra Pradesh,Paid Social,Facebook,AP_LG_05052023,94497,129.0,0.0,12.0,12.0,0.0,0.0,3020.69,1800.0
2024-06-01,Delhi,Paid Social,Facebook,DL_LG_03062024,92444,202.0,0.0,14.0,14.0,0.0,0.0,4436.74,1200.0
2024-06-01,Delhi,Paid Social,Facebook,DL_LG_16122023,2727555,4020.0,0.0,254.0,254.0,0.0,0.0,80350.89,1000.0
2024-06-01,Delhi,Paid Social,Facebook,DL_LG_19062023,1016845,2545.0,0.0,80.0,80.0,0.0,0.0,30823.25,1600.0
2024-06-01,Gujarat,Paid Social,Facebook,GJ_LG_24052023,4170154,7584.0,0.0,330.0,330.0,0.0,0.0,82921.99,2400.0
2024-06-01,Gujarat,Paid Social,Facebook,GJ_LG__AudienceTest_05092023,5039211,10665.0,0.0,707.0,707.0,0.0,0.0,181679.7,3000.0
2024-06-01,Karnataka,Paid Social,Facebook,KA_LG_04062024,110798,206.0,0.0,8.0,8.0,0.0,0.0,5652.26,2400.0
2024-06-01,Karnataka,Paid Social,Facebook,KA_LG_06062024,239823,557.0,0.0,38.0,38.0,0.0,0.0,12700.08,800.0
2024-06-01,Karnataka,Paid Social,Facebook,KA_LG_14052024,40540,87.0,0.0,3.0,3.0,0.0,0.0,1877.09,800.0
